id	filename	mimetype	size	alt_text	title	caption	path	gcs_url	createdAt
66	big-swell-in-bali-july-august-1024x576.webp	image/webp	71840	NULL	NULL	NULL	uploads/big-swell-in-bali-july-august-1024x576.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/big-swell-in-bali-july-august-1024x576.webp	2026-03-03 10:12:48
67	images.webp	image/webp	23120	NULL	NULL	NULL	uploads/images.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/images.webp	2026-03-03 10:13:59
68	ubud-vs-sidemen-rice-field-view.webp	image/webp	175578	NULL	NULL	NULL	uploads/ubud-vs-sidemen-rice-field-view.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/ubud-vs-sidemen-rice-field-view.webp	2026-03-03 10:15:39
69	fancy-hotel-in-seminyak-canggu-accommodation-2.webp	image/webp	97908	NULL	NULL	NULL	uploads/fancy-hotel-in-seminyak-canggu-accommodation-2.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/fancy-hotel-in-seminyak-canggu-accommodation-2.webp	2026-03-03 10:16:24
70	menjangan_island_in_west_bali-1024x683.webp	image/webp	71418	NULL	NULL	NULL	uploads/menjangan_island_in_west_bali-1024x683.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/menjangan_island_in_west_bali-1024x683.webp	2026-03-03 10:17:52
71	bamboo-bar-sanur-bali.webp	image/webp	356254	NULL	NULL	NULL	uploads/bamboo-bar-sanur-bali.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/bamboo-bar-sanur-bali.webp	2026-03-03 10:21:01
72	nusa-lembongan-boat-trip.webp	image/webp	107434	NULL	NULL	NULL	uploads/nusa-lembongan-boat-trip.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/nusa-lembongan-boat-trip.webp	2026-03-03 10:21:57
73	serangan.webp	image/webp	89816	NULL	NULL	NULL	uploads/serangan.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/serangan.webp	2026-03-03 10:23:30
74	wapa-di-ume-sidemen-pool-kier.webp	image/webp	174808	NULL	NULL	NULL	uploads/wapa-di-ume-sidemen-pool-kier.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/wapa-di-ume-sidemen-pool-kier.webp	2026-03-03 10:24:10
75	surfer-in-bali.webp	image/webp	212940	NULL	NULL	NULL	uploads/surfer-in-bali.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/surfer-in-bali.webp	2026-03-03 10:24:55
